ts,iso,port,address,kind,name,value,unit,extra,usertag
1765666788.667,2025-12-13 23:59:48,/dev/ttyUSB0,4,measure,fMeasure,76.69052,,232 samples,CO2
1765666788.667,2025-12-13 23:59:48,/dev/ttyUSB0,4,measure,fMeasure_raw,104.34084,,232 samples,CO2
1765667088.866,2025-12-14 00:04:48,/dev/ttyUSB0,4,measure,fMeasure,75.24858,,196 samples,CO2
1765667088.866,2025-12-14 00:04:48,/dev/ttyUSB0,4,measure,fMeasure_raw,102.37901,,196 samples,CO2
1765667388.867,2025-12-14 00:09:48,/dev/ttyUSB0,4,measure,fMeasure,74.95987,,238 samples,CO2
1765667388.867,2025-12-14 00:09:48,/dev/ttyUSB0,4,measure,fMeasure_raw,101.98621,,238 samples,CO2
1765667689.066,2025-12-14 00:14:49,/dev/ttyUSB0,4,measure,fMeasure,75.07539,,218 samples,CO2
1765667689.066,2025-12-14 00:14:49,/dev/ttyUSB0,4,measure,fMeasure_raw,102.14338,,218 samples,CO2
1765667989.067,2025-12-14 00:19:49,/dev/ttyUSB0,4,measure,fMeasure,75.09433,,238 samples,CO2
1765667989.067,2025-12-14 00:19:49,/dev/ttyUSB0,4,measure,fMeasure_raw,102.16916,,238 samples,CO2
1765668289.266,2025-12-14 00:24:49,/dev/ttyUSB0,4,measure,fMeasure,74.58217,,206 samples,CO2
1765668289.266,2025-12-14 00:24:49,/dev/ttyUSB0,4,measure,fMeasure_raw,101.47234,,206 samples,CO2
1765668589.466,2025-12-14 00:29:49,/dev/ttyUSB0,4,measure,fMeasure,74.23565,,201 samples,CO2
1765668589.466,2025-12-14 00:29:49,/dev/ttyUSB0,4,measure,fMeasure_raw,101.00088,,201 samples,CO2
1765668889.467,2025-12-14 00:34:49,/dev/ttyUSB0,4,measure,fMeasure,74.55431,,202 samples,CO2
1765668889.467,2025-12-14 00:34:49,/dev/ttyUSB0,4,measure,fMeasure_raw,101.43444,,202 samples,CO2
1765669189.667,2025-12-14 00:39:49,/dev/ttyUSB0,4,measure,fMeasure,74.71917,,196 samples,CO2
1765669189.667,2025-12-14 00:39:49,/dev/ttyUSB0,4,measure,fMeasure_raw,101.65873,,196 samples,CO2
1765669489.667,2025-12-14 00:44:49,/dev/ttyUSB0,4,measure,fMeasure,74.24851,,228 samples,CO2
1765669489.667,2025-12-14 00:44:49,/dev/ttyUSB0,4,measure,fMeasure_raw,101.01838,,228 samples,CO2
1765669789.866,2025-12-14 00:49:49,/dev/ttyUSB0,4,measure,fMeasure,74.74045,,231 samples,CO2
1765669789.866,2025-12-14 00:49:49,/dev/ttyUSB0,4,measure,fMeasure_raw,101.68768,,231 samples,CO2
1765670089.867,2025-12-14 00:54:49,/dev/ttyUSB0,4,measure,fMeasure,74.61939,,221 samples,CO2
1765670089.867,2025-12-14 00:54:49,/dev/ttyUSB0,4,measure,fMeasure_raw,101.52298,,221 samples,CO2
1765670390.066,2025-12-14 00:59:50,/dev/ttyUSB0,4,measure,fMeasure,76.35618,,204 samples,CO2
1765670390.066,2025-12-14 00:59:50,/dev/ttyUSB0,4,measure,fMeasure_raw,103.88597,,204 samples,CO2
1765670690.266,2025-12-14 01:04:50,/dev/ttyUSB0,4,measure,fMeasure,75.75107,,213 samples,CO2
1765670690.266,2025-12-14 01:04:50,/dev/ttyUSB0,4,measure,fMeasure_raw,103.06268,,213 samples,CO2
1765670990.267,2025-12-14 01:09:50,/dev/ttyUSB0,4,measure,fMeasure,74.75140,,233 samples,CO2
1765670990.267,2025-12-14 01:09:50,/dev/ttyUSB0,4,measure,fMeasure_raw,101.70259,,233 samples,CO2
1765671290.467,2025-12-14 01:14:50,/dev/ttyUSB0,4,measure,fMeasure,74.80870,,215 samples,CO2
1765671290.467,2025-12-14 01:14:50,/dev/ttyUSB0,4,measure,fMeasure_raw,101.78054,,215 samples,CO2
1765671590.467,2025-12-14 01:19:50,/dev/ttyUSB0,4,measure,fMeasure,74.41178,,220 samples,CO2
1765671590.467,2025-12-14 01:19:50,/dev/ttyUSB0,4,measure,fMeasure_raw,101.24051,,220 samples,CO2
1765671890.666,2025-12-14 01:24:50,/dev/ttyUSB0,4,measure,fMeasure,75.74143,,222 samples,CO2
1765671890.666,2025-12-14 01:24:50,/dev/ttyUSB0,4,measure,fMeasure_raw,103.04956,,222 samples,CO2
1765672190.866,2025-12-14 01:29:50,/dev/ttyUSB0,4,measure,fMeasure,74.51219,,230 samples,CO2
1765672190.866,2025-12-14 01:29:50,/dev/ttyUSB0,4,measure,fMeasure_raw,101.37713,,230 samples,CO2
1765672490.867,2025-12-14 01:34:50,/dev/ttyUSB0,4,measure,fMeasure,74.73336,,222 samples,CO2
1765672490.867,2025-12-14 01:34:50,/dev/ttyUSB0,4,measure,fMeasure_raw,101.67805,,222 samples,CO2
1765672791.066,2025-12-14 01:39:51,/dev/ttyUSB0,4,measure,fMeasure,74.59215,,225 samples,CO2
1765672791.066,2025-12-14 01:39:51,/dev/ttyUSB0,4,measure,fMeasure_raw,101.42652,,224 samples,CO2
1765673091.067,2025-12-14 01:44:51,/dev/ttyUSB0,4,measure,fMeasure,75.06108,,200 samples,CO2
1765673091.067,2025-12-14 01:44:51,/dev/ttyUSB0,4,measure,fMeasure_raw,102.12392,,200 samples,CO2
1765673391.067,2025-12-14 01:49:51,/dev/ttyUSB0,4,measure,fMeasure,74.53577,,206 samples,CO2
1765673391.067,2025-12-14 01:49:51,/dev/ttyUSB0,4,measure,fMeasure_raw,101.40921,,206 samples,CO2
1765673691.267,2025-12-14 01:54:51,/dev/ttyUSB0,4,measure,fMeasure,74.47066,,216 samples,CO2
1765673691.267,2025-12-14 01:54:51,/dev/ttyUSB0,4,measure,fMeasure_raw,101.32063,,216 samples,CO2
1765673991.467,2025-12-14 01:59:51,/dev/ttyUSB0,4,measure,fMeasure,74.52269,,215 samples,CO2
1765673991.467,2025-12-14 01:59:51,/dev/ttyUSB0,4,measure,fMeasure_raw,101.39142,,215 samples,CO2
1765674291.667,2025-12-14 02:04:51,/dev/ttyUSB0,4,measure,fMeasure,75.21841,,256 samples,CO2
1765674291.667,2025-12-14 02:04:51,/dev/ttyUSB0,4,measure,fMeasure_raw,102.33797,,256 samples,CO2
1765674591.866,2025-12-14 02:09:51,/dev/ttyUSB0,4,measure,fMeasure,75.35661,,235 samples,CO2
1765674591.866,2025-12-14 02:09:51,/dev/ttyUSB0,4,measure,fMeasure_raw,102.52600,,235 samples,CO2
1765674891.867,2025-12-14 02:14:51,/dev/ttyUSB0,4,measure,fMeasure,74.93072,,215 samples,CO2
1765674891.867,2025-12-14 02:14:51,/dev/ttyUSB0,4,measure,fMeasure_raw,101.94656,,215 samples,CO2
1765675192.066,2025-12-14 02:19:52,/dev/ttyUSB0,4,measure,fMeasure,76.02480,,202 samples,CO2
1765675192.066,2025-12-14 02:19:52,/dev/ttyUSB0,4,measure,fMeasure_raw,103.43510,,202 samples,CO2
1765675492.067,2025-12-14 02:24:52,/dev/ttyUSB0,4,measure,fMeasure,74.88284,,202 samples,CO2
1765675492.067,2025-12-14 02:24:52,/dev/ttyUSB0,4,measure,fMeasure_raw,101.88142,,202 samples,CO2
1765675792.067,2025-12-14 02:29:52,/dev/ttyUSB0,4,measure,fMeasure,75.24013,,222 samples,CO2
1765675792.067,2025-12-14 02:29:52,/dev/ttyUSB0,4,measure,fMeasure_raw,102.36752,,222 samples,CO2
1765676092.267,2025-12-14 02:34:52,/dev/ttyUSB0,4,measure,fMeasure,74.69722,,205 samples,CO2
1765676092.267,2025-12-14 02:34:52,/dev/ttyUSB0,4,measure,fMeasure_raw,101.62887,,205 samples,CO2
1765676392.467,2025-12-14 02:39:52,/dev/ttyUSB0,4,measure,fMeasure,74.66128,,193 samples,CO2
1765676392.467,2025-12-14 02:39:52,/dev/ttyUSB0,4,measure,fMeasure_raw,101.57997,,193 samples,CO2
1765676692.667,2025-12-14 02:44:52,/dev/ttyUSB0,4,measure,fMeasure,74.73821,,210 samples,CO2
1765676692.667,2025-12-14 02:44:52,/dev/ttyUSB0,4,measure,fMeasure_raw,101.68464,,210 samples,CO2
1765676992.667,2025-12-14 02:49:52,/dev/ttyUSB0,4,measure,fMeasure,74.59938,,229 samples,CO2
1765676992.667,2025-12-14 02:49:52,/dev/ttyUSB0,4,measure,fMeasure_raw,101.49576,,229 samples,CO2
1765677292.867,2025-12-14 02:54:52,/dev/ttyUSB0,4,measure,fMeasure,75.10526,,204 samples,CO2
1765677292.867,2025-12-14 02:54:52,/dev/ttyUSB0,4,measure,fMeasure_raw,102.18403,,204 samples,CO2
1765677593.066,2025-12-14 02:59:53,/dev/ttyUSB0,4,measure,fMeasure,74.35665,,232 samples,CO2
1765677593.066,2025-12-14 02:59:53,/dev/ttyUSB0,4,measure,fMeasure_raw,101.16552,,232 samples,CO2
1765677893.266,2025-12-14 03:04:53,/dev/ttyUSB0,4,measure,fMeasure,74.46107,,202 samples,CO2
1765677893.266,2025-12-14 03:04:53,/dev/ttyUSB0,4,measure,fMeasure_raw,101.30757,,202 samples,CO2
1765678193.267,2025-12-14 03:09:53,/dev/ttyUSB0,4,measure,fMeasure,75.29157,,225 samples,CO2
1765678193.267,2025-12-14 03:09:53,/dev/ttyUSB0,4,measure,fMeasure_raw,102.43751,,225 samples,CO2
1765678493.267,2025-12-14 03:14:53,/dev/ttyUSB0,4,measure,fMeasure,75.16053,,187 samples,CO2
1765678493.267,2025-12-14 03:14:53,/dev/ttyUSB0,4,measure,fMeasure_raw,102.25922,,187 samples,CO2
1765678793.467,2025-12-14 03:19:53,/dev/ttyUSB0,4,measure,fMeasure,74.89029,,204 samples,CO2
1765678793.467,2025-12-14 03:19:53,/dev/ttyUSB0,4,measure,fMeasure_raw,101.89156,,204 samples,CO2
1765679093.666,2025-12-14 03:24:53,/dev/ttyUSB0,4,measure,fMeasure,74.38146,,215 samples,CO2
1765679093.666,2025-12-14 03:24:53,/dev/ttyUSB0,4,measure,fMeasure_raw,101.19927,,215 samples,CO2
1765679393.866,2025-12-14 03:29:53,/dev/ttyUSB0,4,measure,fMeasure,74.91888,,228 samples,CO2
1765679393.866,2025-12-14 03:29:53,/dev/ttyUSB0,4,measure,fMeasure_raw,101.93045,,228 samples,CO2
1765679693.867,2025-12-14 03:34:53,/dev/ttyUSB0,4,measure,fMeasure,75.83171,,225 samples,CO2
1765679693.867,2025-12-14 03:34:53,/dev/ttyUSB0,4,measure,fMeasure_raw,103.17240,,225 samples,CO2
1765679993.867,2025-12-14 03:39:53,/dev/ttyUSB0,4,measure,fMeasure,75.14137,,197 samples,CO2
1765679993.867,2025-12-14 03:39:53,/dev/ttyUSB0,4,measure,fMeasure_raw,102.23315,,197 samples,CO2
1765680294.067,2025-12-14 03:44:54,/dev/ttyUSB0,4,measure,fMeasure,75.00847,,213 samples,CO2
1765680294.067,2025-12-14 03:44:54,/dev/ttyUSB0,4,measure,fMeasure_raw,102.05235,,213 samples,CO2
1765680594.067,2025-12-14 03:49:54,/dev/ttyUSB0,4,measure,fMeasure,75.19093,,191 samples,CO2
1765680594.067,2025-12-14 03:49:54,/dev/ttyUSB0,4,measure,fMeasure_raw,102.30059,,191 samples,CO2
1765680894.267,2025-12-14 03:54:54,/dev/ttyUSB0,4,measure,fMeasure,74.02440,,204 samples,CO2
1765680894.267,2025-12-14 03:54:54,/dev/ttyUSB0,4,measure,fMeasure_raw,100.71347,,204 samples,CO2
1765681194.466,2025-12-14 03:59:54,/dev/ttyUSB0,4,measure,fMeasure,74.42968,,221 samples,CO2
1765681194.466,2025-12-14 03:59:54,/dev/ttyUSB0,4,measure,fMeasure_raw,101.26487,,221 samples,CO2
1765681494.667,2025-12-14 04:04:54,/dev/ttyUSB0,4,measure,fMeasure,75.13676,,211 samples,CO2
1765681494.667,2025-12-14 04:04:54,/dev/ttyUSB0,4,measure,fMeasure_raw,102.22688,,211 samples,CO2
1765681794.667,2025-12-14 04:09:54,/dev/ttyUSB0,4,measure,fMeasure,75.17410,,210 samples,CO2
1765681794.667,2025-12-14 04:09:54,/dev/ttyUSB0,4,measure,fMeasure_raw,102.27768,,210 samples,CO2
1765682094.667,2025-12-14 04:14:54,/dev/ttyUSB0,4,measure,fMeasure,75.50930,,215 samples,CO2
1765682094.667,2025-12-14 04:14:54,/dev/ttyUSB0,4,measure,fMeasure_raw,102.73374,,215 samples,CO2
1765682394.866,2025-12-14 04:19:54,/dev/ttyUSB0,4,measure,fMeasure,75.19505,,207 samples,CO2
1765682394.866,2025-12-14 04:19:54,/dev/ttyUSB0,4,measure,fMeasure_raw,102.30619,,207 samples,CO2
1765682694.866,2025-12-14 04:24:54,/dev/ttyUSB0,4,measure,fMeasure,75.87406,,194 samples,CO2
1765682694.866,2025-12-14 04:24:54,/dev/ttyUSB0,4,measure,fMeasure_raw,103.23002,,194 samples,CO2
1765682994.867,2025-12-14 04:29:54,/dev/ttyUSB0,4,measure,fMeasure,74.82087,,210 samples,CO2
1765682994.867,2025-12-14 04:29:54,/dev/ttyUSB0,4,measure,fMeasure_raw,101.79710,,210 samples,CO2
1765683295.066,2025-12-14 04:34:55,/dev/ttyUSB0,4,measure,fMeasure,74.91722,,212 samples,CO2
1765683295.066,2025-12-14 04:34:55,/dev/ttyUSB0,4,measure,fMeasure_raw,101.92820,,212 samples,CO2
1765683595.266,2025-12-14 04:39:55,/dev/ttyUSB0,4,measure,fMeasure,75.17001,,209 samples,CO2
1765683595.266,2025-12-14 04:39:55,/dev/ttyUSB0,4,measure,fMeasure_raw,102.27212,,209 samples,CO2
1765683895.267,2025-12-14 04:44:55,/dev/ttyUSB0,4,measure,fMeasure,74.87789,,215 samples,CO2
1765683895.267,2025-12-14 04:44:55,/dev/ttyUSB0,4,measure,fMeasure_raw,101.87468,,215 samples,CO2
1765684195.467,2025-12-14 04:49:55,/dev/ttyUSB0,4,measure,fMeasure,74.78556,,228 samples,CO2
1765684195.467,2025-12-14 04:49:55,/dev/ttyUSB0,4,measure,fMeasure_raw,101.74907,,228 samples,CO2
1765684495.666,2025-12-14 04:54:55,/dev/ttyUSB0,4,measure,fMeasure,74.61370,,216 samples,CO2
1765684495.666,2025-12-14 04:54:55,/dev/ttyUSB0,4,measure,fMeasure_raw,101.51524,,216 samples,CO2
1765684795.667,2025-12-14 04:59:55,/dev/ttyUSB0,4,measure,fMeasure,75.87400,,207 samples,CO2
1765684795.667,2025-12-14 04:59:55,/dev/ttyUSB0,4,measure,fMeasure_raw,103.22993,,207 samples,CO2
1765685095.868,2025-12-14 05:04:55,/dev/ttyUSB0,4,measure,fMeasure,75.86664,,182 samples,CO2
1765685095.868,2025-12-14 05:04:55,/dev/ttyUSB0,4,measure,fMeasure_raw,103.21992,,182 samples,CO2
1765685396.067,2025-12-14 05:09:56,/dev/ttyUSB0,4,measure,fMeasure,76.04880,,208 samples,CO2
1765685396.067,2025-12-14 05:09:56,/dev/ttyUSB0,4,measure,fMeasure_raw,103.46775,,208 samples,CO2
1765685696.067,2025-12-14 05:14:56,/dev/ttyUSB0,4,measure,fMeasure,75.29107,,198 samples,CO2
1765685696.067,2025-12-14 05:14:56,/dev/ttyUSB0,4,measure,fMeasure_raw,102.43683,,198 samples,CO2
1765685996.267,2025-12-14 05:19:56,/dev/ttyUSB0,4,measure,fMeasure,74.16302,,222 samples,CO2
1765685996.267,2025-12-14 05:19:56,/dev/ttyUSB0,4,measure,fMeasure_raw,100.90207,,222 samples,CO2
1765686296.466,2025-12-14 05:24:56,/dev/ttyUSB0,4,measure,fMeasure,74.38650,,183 samples,CO2
1765686296.466,2025-12-14 05:24:56,/dev/ttyUSB0,4,measure,fMeasure_raw,101.20612,,183 samples,CO2
1765686596.667,2025-12-14 05:29:56,/dev/ttyUSB0,4,measure,fMeasure,74.45012,,205 samples,CO2
1765686596.667,2025-12-14 05:29:56,/dev/ttyUSB0,4,measure,fMeasure_raw,101.29268,,205 samples,CO2
1765686896.866,2025-12-14 05:34:56,/dev/ttyUSB0,4,measure,fMeasure,74.72080,,226 samples,CO2
1765686896.866,2025-12-14 05:34:56,/dev/ttyUSB0,4,measure,fMeasure_raw,101.66095,,226 samples,CO2
1765687196.867,2025-12-14 05:39:56,/dev/ttyUSB0,4,measure,fMeasure,74.81192,,200 samples,CO2
1765687196.867,2025-12-14 05:39:56,/dev/ttyUSB0,4,measure,fMeasure_raw,101.78492,,200 samples,CO2
1765687496.867,2025-12-14 05:44:56,/dev/ttyUSB0,4,measure,fMeasure,74.67196,,230 samples,CO2
1765687496.867,2025-12-14 05:44:56,/dev/ttyUSB0,4,measure,fMeasure_raw,101.59451,,230 samples,CO2
1765687797.067,2025-12-14 05:49:57,/dev/ttyUSB0,4,measure,fMeasure,75.14753,,205 samples,CO2
1765687797.067,2025-12-14 05:49:57,/dev/ttyUSB0,4,measure,fMeasure_raw,102.24154,,205 samples,CO2
1765688097.266,2025-12-14 05:54:57,/dev/ttyUSB0,4,measure,fMeasure,74.69347,,200 samples,CO2
1765688097.266,2025-12-14 05:54:57,/dev/ttyUSB0,4,measure,fMeasure_raw,101.62377,,200 samples,CO2
1765688397.267,2025-12-14 05:59:57,/dev/ttyUSB0,4,measure,fMeasure,74.74683,,199 samples,CO2
1765688397.267,2025-12-14 05:59:57,/dev/ttyUSB0,4,measure,fMeasure_raw,101.69637,,199 samples,CO2
1765688697.467,2025-12-14 06:04:57,/dev/ttyUSB0,4,measure,fMeasure,74.60823,,221 samples,CO2
1765688697.467,2025-12-14 06:04:57,/dev/ttyUSB0,4,measure,fMeasure_raw,101.50779,,221 samples,CO2
1765688997.467,2025-12-14 06:09:57,/dev/ttyUSB0,4,measure,fMeasure,75.28826,,202 samples,CO2
1765688997.467,2025-12-14 06:09:57,/dev/ttyUSB0,4,measure,fMeasure_raw,102.43300,,202 samples,CO2
1765689297.667,2025-12-14 06:14:57,/dev/ttyUSB0,4,measure,fMeasure,74.90725,,184 samples,CO2
1765689297.667,2025-12-14 06:14:57,/dev/ttyUSB0,4,measure,fMeasure_raw,101.91462,,184 samples,CO2
1765689597.866,2025-12-14 06:19:57,/dev/ttyUSB0,4,measure,fMeasure,74.75365,,204 samples,CO2
1765689597.866,2025-12-14 06:19:57,/dev/ttyUSB0,4,measure,fMeasure_raw,101.70565,,204 samples,CO2
1765689898.067,2025-12-14 06:24:58,/dev/ttyUSB0,4,measure,fMeasure,74.89463,,210 samples,CO2
1765689898.067,2025-12-14 06:24:58,/dev/ttyUSB0,4,measure,fMeasure_raw,101.89745,,210 samples,CO2
1765690198.067,2025-12-14 06:29:58,/dev/ttyUSB0,4,measure,fMeasure,75.17446,,225 samples,CO2
1765690198.067,2025-12-14 06:29:58,/dev/ttyUSB0,4,measure,fMeasure_raw,102.27817,,225 samples,CO2
1765690498.267,2025-12-14 06:34:58,/dev/ttyUSB0,4,measure,fMeasure,75.96688,,204 samples,CO2
1765690498.267,2025-12-14 06:34:58,/dev/ttyUSB0,4,measure,fMeasure_raw,103.35630,,204 samples,CO2
1765690798.467,2025-12-14 06:39:58,/dev/ttyUSB0,4,measure,fMeasure,75.18520,,203 samples,CO2
1765690798.467,2025-12-14 06:39:58,/dev/ttyUSB0,4,measure,fMeasure_raw,102.29278,,203 samples,CO2
1765691098.667,2025-12-14 06:44:58,/dev/ttyUSB0,4,measure,fMeasure,74.99062,,220 samples,CO2
1765691098.667,2025-12-14 06:44:58,/dev/ttyUSB0,4,measure,fMeasure_raw,102.02805,,220 samples,CO2
1765691398.867,2025-12-14 06:49:58,/dev/ttyUSB0,4,measure,fMeasure,75.26041,,204 samples,CO2
1765691398.867,2025-12-14 06:49:58,/dev/ttyUSB0,4,measure,fMeasure_raw,102.39512,,204 samples,CO2
1765691699.066,2025-12-14 06:54:59,/dev/ttyUSB0,4,measure,fMeasure,76.56297,,190 samples,CO2
1765691699.066,2025-12-14 06:54:59,/dev/ttyUSB0,4,measure,fMeasure_raw,104.16731,,190 samples,CO2
1765691999.067,2025-12-14 06:59:59,/dev/ttyUSB0,4,measure,fMeasure,74.84247,,216 samples,CO2
1765691999.067,2025-12-14 06:59:59,/dev/ttyUSB0,4,measure,fMeasure_raw,101.82649,,216 samples,CO2
1765692299.267,2025-12-14 07:04:59,/dev/ttyUSB0,4,measure,fMeasure,75.72384,,210 samples,CO2
1765692299.267,2025-12-14 07:04:59,/dev/ttyUSB0,4,measure,fMeasure_raw,103.02564,,210 samples,CO2
1765692599.466,2025-12-14 07:09:59,/dev/ttyUSB0,4,measure,fMeasure,75.48576,,201 samples,CO2
1765692599.466,2025-12-14 07:09:59,/dev/ttyUSB0,4,measure,fMeasure_raw,102.70171,,201 samples,CO2
1765692899.666,2025-12-14 07:14:59,/dev/ttyUSB0,4,measure,fMeasure,74.92865,,203 samples,CO2
1765692899.666,2025-12-14 07:14:59,/dev/ttyUSB0,4,measure,fMeasure_raw,101.94374,,203 samples,CO2
1765693199.667,2025-12-14 07:19:59,/dev/ttyUSB0,4,measure,fMeasure,74.30051,,195 samples,CO2
1765693199.667,2025-12-14 07:19:59,/dev/ttyUSB0,4,measure,fMeasure_raw,101.08913,,195 samples,CO2
1765693499.667,2025-12-14 07:24:59,/dev/ttyUSB0,4,measure,fMeasure,75.23658,,211 samples,CO2
1765693499.667,2025-12-14 07:24:59,/dev/ttyUSB0,4,measure,fMeasure_raw,102.36270,,211 samples,CO2
1765693799.867,2025-12-14 07:29:59,/dev/ttyUSB0,4,measure,fMeasure,74.95751,,191 samples,CO2
1765693799.867,2025-12-14 07:29:59,/dev/ttyUSB0,4,measure,fMeasure_raw,101.98301,,191 samples,CO2
1765694099.867,2025-12-14 07:34:59,/dev/ttyUSB0,4,measure,fMeasure,74.29842,,224 samples,CO2
1765694099.867,2025-12-14 07:34:59,/dev/ttyUSB0,4,measure,fMeasure_raw,101.08628,,224 samples,CO2
1765694400.067,2025-12-14 07:40:00,/dev/ttyUSB0,4,measure,fMeasure,75.41919,,208 samples,CO2
1765694400.067,2025-12-14 07:40:00,/dev/ttyUSB0,4,measure,fMeasure_raw,102.61114,,208 samples,CO2
1765694700.267,2025-12-14 07:45:00,/dev/ttyUSB0,4,measure,fMeasure,75.48498,,217 samples,CO2
1765694700.267,2025-12-14 07:45:00,/dev/ttyUSB0,4,measure,fMeasure_raw,102.70065,,217 samples,CO2
1765695000.267,2025-12-14 07:50:00,/dev/ttyUSB0,4,measure,fMeasure,74.14276,,219 samples,CO2
1765695000.267,2025-12-14 07:50:00,/dev/ttyUSB0,4,measure,fMeasure_raw,100.87450,,219 samples,CO2
1765695300.466,2025-12-14 07:55:00,/dev/ttyUSB0,4,measure,fMeasure,75.31944,,223 samples,CO2
1765695300.466,2025-12-14 07:55:00,/dev/ttyUSB0,4,measure,fMeasure_raw,102.47543,,223 samples,CO2
1765695600.667,2025-12-14 08:00:00,/dev/ttyUSB0,4,measure,fMeasure,75.44603,,216 samples,CO2
1765695600.667,2025-12-14 08:00:00,/dev/ttyUSB0,4,measure,fMeasure_raw,102.64766,,216 samples,CO2
1765695900.866,2025-12-14 08:05:00,/dev/ttyUSB0,4,measure,fMeasure,75.96177,,200 samples,CO2
1765695900.866,2025-12-14 08:05:00,/dev/ttyUSB0,4,measure,fMeasure_raw,103.34934,,200 samples,CO2
1765696200.867,2025-12-14 08:10:00,/dev/ttyUSB0,4,measure,fMeasure,75.23314,,196 samples,CO2
1765696200.867,2025-12-14 08:10:00,/dev/ttyUSB0,4,measure,fMeasure_raw,102.35801,,196 samples,CO2
1765696500.867,2025-12-14 08:15:00,/dev/ttyUSB0,4,measure,fMeasure,74.86271,,210 samples,CO2
1765696500.867,2025-12-14 08:15:00,/dev/ttyUSB0,4,measure,fMeasure_raw,101.85403,,210 samples,CO2
1765696801.067,2025-12-14 08:20:01,/dev/ttyUSB0,4,measure,fMeasure,75.26880,,190 samples,CO2
1765696801.067,2025-12-14 08:20:01,/dev/ttyUSB0,4,measure,fMeasure_raw,102.40654,,190 samples,CO2
1765697101.266,2025-12-14 08:25:01,/dev/ttyUSB0,4,measure,fMeasure,75.19657,,194 samples,CO2
1765697101.266,2025-12-14 08:25:01,/dev/ttyUSB0,4,measure,fMeasure_raw,102.30826,,194 samples,CO2
1765697401.467,2025-12-14 08:30:01,/dev/ttyUSB0,4,measure,fMeasure,75.42136,,241 samples,CO2
1765697401.467,2025-12-14 08:30:01,/dev/ttyUSB0,4,measure,fMeasure_raw,102.61409,,241 samples,CO2
1765697701.467,2025-12-14 08:35:01,/dev/ttyUSB0,4,measure,fMeasure,75.25022,,201 samples,CO2
1765697701.467,2025-12-14 08:35:01,/dev/ttyUSB0,4,measure,fMeasure_raw,102.38125,,201 samples,CO2
1765698001.667,2025-12-14 08:40:01,/dev/ttyUSB0,4,measure,fMeasure,75.57603,,234 samples,CO2
1765698001.667,2025-12-14 08:40:01,/dev/ttyUSB0,4,measure,fMeasure_raw,102.82454,,234 samples,CO2
1765698301.867,2025-12-14 08:45:01,/dev/ttyUSB0,4,measure,fMeasure,74.93211,,198 samples,CO2
1765698301.867,2025-12-14 08:45:01,/dev/ttyUSB0,4,measure,fMeasure_raw,101.94845,,198 samples,CO2
1765698601.867,2025-12-14 08:50:01,/dev/ttyUSB0,4,measure,fMeasure,73.82710,,221 samples,CO2
1765698601.867,2025-12-14 08:50:01,/dev/ttyUSB0,4,measure,fMeasure_raw,100.44504,,221 samples,CO2
1765698902.066,2025-12-14 08:55:02,/dev/ttyUSB0,4,measure,fMeasure,76.14275,,216 samples,CO2
1765698902.066,2025-12-14 08:55:02,/dev/ttyUSB0,4,measure,fMeasure_raw,103.59557,,216 samples,CO2
1765699202.067,2025-12-14 09:00:02,/dev/ttyUSB0,4,measure,fMeasure,74.45483,,210 samples,CO2
1765699202.067,2025-12-14 09:00:02,/dev/ttyUSB0,4,measure,fMeasure_raw,101.29909,,210 samples,CO2
1765699502.067,2025-12-14 09:05:02,/dev/ttyUSB0,4,measure,fMeasure,75.03562,,244 samples,CO2
1765699502.067,2025-12-14 09:05:02,/dev/ttyUSB0,4,measure,fMeasure_raw,102.08928,,244 samples,CO2
1765699802.267,2025-12-14 09:10:02,/dev/ttyUSB0,4,measure,fMeasure,74.40785,,224 samples,CO2
1765699802.267,2025-12-14 09:10:02,/dev/ttyUSB0,4,measure,fMeasure_raw,101.23518,,224 samples,CO2
1765700102.267,2025-12-14 09:15:02,/dev/ttyUSB0,4,measure,fMeasure,74.91363,,218 samples,CO2
1765700102.267,2025-12-14 09:15:02,/dev/ttyUSB0,4,measure,fMeasure_raw,101.92331,,218 samples,CO2
1765700402.467,2025-12-14 09:20:02,/dev/ttyUSB0,4,measure,fMeasure,75.80557,,217 samples,CO2
1765700402.467,2025-12-14 09:20:02,/dev/ttyUSB0,4,measure,fMeasure_raw,103.13683,,217 samples,CO2
1765700702.667,2025-12-14 09:25:02,/dev/ttyUSB0,4,measure,fMeasure,75.73243,,206 samples,CO2
1765700702.667,2025-12-14 09:25:02,/dev/ttyUSB0,4,measure,fMeasure_raw,103.03732,,206 samples,CO2
1765701002.867,2025-12-14 09:30:02,/dev/ttyUSB0,4,measure,fMeasure,74.17289,,215 samples,CO2
1765701002.867,2025-12-14 09:30:02,/dev/ttyUSB0,4,measure,fMeasure_raw,100.91549,,215 samples,CO2
1765701302.867,2025-12-14 09:35:02,/dev/ttyUSB0,4,measure,fMeasure,74.89087,,210 samples,CO2
1765701302.867,2025-12-14 09:35:02,/dev/ttyUSB0,4,measure,fMeasure_raw,101.72711,,209 samples,CO2
1765701603.066,2025-12-14 09:40:03,/dev/ttyUSB0,4,measure,fMeasure,75.30488,,198 samples,CO2
1765701603.066,2025-12-14 09:40:03,/dev/ttyUSB0,4,measure,fMeasure_raw,102.45563,,198 samples,CO2
